"Code";"EAN koda";"Product name";"Žeton";"Kratek opis";"Podroben opis";"Stamp";"Kategorije";"Objavljeno";"Arhivirano";"Košarica";"Mission";"New";"Priporočamo";"Zaloga";"Nabavna cena";"Prodajna cena";"online price";"Funkcijska cena";"DDV v %";"Teža v kg";"Unit";"Podenota";"Prikazna slika";"Dodatna fotografija 1";"Dodatna fotografija 2";"Dodatna fotografija 3";"Dodatna fotografija 4";"Dodatna fotografija 5";"Dodatna fotografija 6";"Dodatna fotografija 7";"Dodatna fotografija 8";"Količina v paketu";"Min. količina za naročilo";"Max. količina za naročilo";"Qty step";"Dobava od";"Dobava do";"Ni sinhronizacije";"Koda nadprodukta";"Kode povezanih produktov";"Kode dodatnih storitev";"Skladišče Open Ocean Sports GmbH (Main warehouse)";"Skladišče Cobra International Co., LTD (Board production)";"Skladišče Open Ocean Sports GmbH (Open Ocean warehouse)";"Skladišče Marketing France (Marketing FR)";"Skladišče Transit 1 (Cobra) E.S.T. end of January (Transit 1)";"Skladišče Transit 2 (China) E.S.T. (Transit 2)";"Skladišče Nicholas Warembourg (Nico - Team Rider)";"Skladišče Nicolas Reynes (Nicolas - team rider)";"Skladišče Tine Slabe (Tine - team rider)";"Skladišče Transit 4 (Ukraine) EST 05.04. (Transit 4)";"Skladišče Transit 5 (Airfright China) ETA 20.06. (Transit 5)";"Skladišče Germany one (Germany one)";"Skladišče Germany two (Germany two)";"Skladišče Slovenia one (Slovenia one)";"Skladišče Surfline Kiel (Surfline Kiel)";"Skladišče Global Creation Sports Gear LTD. (China production)";"Skladišče ExW (Time2Enjoy (Australia))";"Skladišče Thomas Goyard (Goyard)";"Skladišče Test parc France (Test Parc FR)";"Skladišče Miry 24 Logistik GmbH (Warehouse Hamburg)";"Skladišče not valid stock (''Inventory'')";"Skladišče GR (Test Parc GER)";"Skladišče Warehouse Switzerland (Warehouse Switzerland)";"Skladišče Time 4 Action (T4A)";"Size";"Available for preorder"
"P14219001009";"4262431697358";"Sleeve Top Cap";"p14219001009";"";"";"";"SPARE PARTS\Rig spare parts";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"0,5985";"0,5985";"0,0000";"0,00";"kos";"";"https://www.patrikinternational.com/assets/shop_product/sparesleeve-top-cap.jpg";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_SLEEVE_TOP";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"Cap";""
"P14219001002";"4262431697297";"Camber RDM";"p14219001002";"";"";"";"SPARE PARTS\Rig spare parts";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"3,9700";"3,9700";"0,0000";"0,00";"kos";"";"";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_CAMBER";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";""
"P14230001001";"4262431699178";"Patrik camber RDM S";"p14230001001";"";"";"";"SPARE PARTS\Rig spare parts";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"3,7050";"3,7050";"0,0000";"0,00";"kos";"";"https://www.patrikinternational.com/assets/shop_product/sparecamberpatrik-s-rdm0.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/sparecamberpatrik-s-rdm1.jpg";"https://www.patrikinternational.com/assets/shop_product_pic/sparecamberpatrik-s-rdm2.jpg";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_CAMBER";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"11";"0";"0";"0";"0";"1";"S RDM";""
"P14219002003";"4262431697402";"Boom clip 27mm";"p14219002003";"";"";"";"SPARE PARTS\Rig spare parts";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"0,9500";"0,9500";"0,0000";"0,00";"kos";"";"";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_BOOM_CLIP";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"27 MM";""
"P14219002004";"4262431697419";"Boom clip 33mm";"p14219002004";"";"";"";"SPARE PARTS\Rig spare parts";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"0,9500";"0,9500";"0,0000";"0,00";"kos";"";"";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_BOOM_CLIP";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2916";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"14";"33 MM";""
"P14219002005";"4262431697426";"Boom clip 39mm";"p14219002005";"";"";"";"SPARE PARTS\Rig spare parts";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"0,9500";"0,9500";"0,0000";"0,00";"kos";"";"";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_BOOM_CLIP";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"8";"39 MM";""
"P14219002006";"4262431697433";"Backend tube clip 25mm";"p14219002006";"";"";"";"SPARE PARTS\Rig spare parts";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"0,7600";"0,7600";"0,0000";"0,00";"kos";"";"";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_BACKEND_TUBE_CLIP";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"9";"25 MM";""
"P14219002007";"4262431697440";"Backend tube clip 27mm";"p14219002007";"";"";"";"SPARE PARTS\Rig spare parts";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"0,7600";"0,7600";"0,0000";"0,00";"kos";"";"";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_BACKEND_TUBE_CLIP";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"17";"27 MM";""
"P14219002008";"4262431697457";"Backend tube clip 29mm";"p14219002008";"";"";"";"SPARE PARTS\Rig spare parts";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"0,7600";"0,7600";"0,0000";"0,00";"kos";"";"";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_BACKEND_TUBE_CLIP";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"18";"29 MM";""
"P14219002009";"4262431697464";"Backend tube clip 33mm";"p14219002009";"";"";"";"SPARE PARTS\Rig spare parts";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"0,7600";"0,7600";"0,0000";"0,00";"kos";"";"";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_BACKEND_TUBE_CLIP";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"6";"0";"0";"9";"33 MM";""
"P14219002010";"4262431697471";"Backend tube clip 39mm";"p14219002010";"";"";"";"SPARE PARTS\Rig spare parts";"1";"0";"1";"0";"0";"0";"Contact distributor";"0,0000";"0,0000";"0,7600";"0,7600";"0,0000";"0,00";"kos";"";"";"";"";"";"";"";"";"";"";"1,0000";"0,000";"0,000";"0,000";"0";"0";"0";"PATRIK_BACKEND_TUBE_CLIP";"";"";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"12";"39 MM";""
